Geo Code,Geo Name,Line Number
"4705093","Churchbridge No. 211, RM",1323842
"4705094","Churchbridge, T",1324262
"4705096","MacNutt, VL",1324682
"4705803","Cowessess 73, IRI",1325102
"4705804","Kahkewistahaw 72, IRI",1325522
"4705805","Sakimay 74, IRI",1325942
"4705806","Ochapowace 71, IRI",1326362
"4705807","Shesheep 74A, IRI",1326782
"4706","Division No. 6",1327202
"4706001","Montmartre No. 126, RM",1327622
"4706002","Montmartre, VL",1328042
"4706003","Kendal, VL",1328462
"4706004","Francis No. 127, RM",1328882
"4706006","Odessa, VL",1329302
"4706007","Vibank, VL",1329722
"4706008","Sedley, VL",1330142
"4706009","Francis, T",1330562
"4706011","Lajord No. 128, RM",1330982
"4706013","Bratt's Lake No. 129, RM",1331402
"4706014","Wilcox, VL",1331822
"4706016","Redburn No. 130, RM",1332242
"4706017","Rouleau, T",1332662
"4706018","Briercrest, VL",1333082
"4706019","Drinkwater, VL",1333502
"4706021","Pense No. 160, RM",1333922
"4706022","Belle Plaine, VL",1334342
"4706023","Pense, T",1334762
"4706026","Sherwood No. 159, RM",1335182
"4706027","Regina, CY",1335602
"4706028","Grand Coulee, VL",1336022
"4706029","Edenwold No. 158, RM",1336442
"4706030","White City, T",1336862
"4706031","Pilot Butte, T",1337282
"4706032","Balgonie, T",1337702
"4706033","Edenwold, VL",1338122
"4706034","South Qu'Appelle No. 157, RM",1338542
"4706036","Qu'Appelle, T",1338962
"4706037","McLean, VL",1339382
"4706038","Indian Head No. 156, RM",1339802
"4706039","Indian Head, T",1340222
"4706041","Sintaluta, T",1340642
"4706042","Abernethy No. 186, RM",1341062
"4706045","Fort San, RV",1341482
"4706046","Abernethy, VL",1341902
"4706047","Balcarres, T",1342322
"4706048","North Qu'Appelle No. 187, RM",1342742
"4706049","Lebret, VL",1343162
"4706050","Katepwa, RV",1343582
"4706051","Fort Qu'Appelle, T",1344002
"4706052","B-Say-Tah, RV",1344422
"4706053","Lumsden No. 189, RM",1344842
"4706054","Disley, VL",1345262
"4706055","Buena Vista, VL",1345682
"4706056","Lumsden, T",1346102
"4706058","Regina Beach, T",1346522
"4706059","Dufferin No. 190, RM",1346942
"4706060","Wee Too Beach, RV",1347362
"4706061","Bethune, VL",1347782
"4706062","Findlater, VL",1348202
"4706063","Sarnia No. 221, RM",1348622
"4706064","Chamberlain, VL",1349042
"4706067","Holdfast, VL",1349462
"4706068","Dilke, VL",1349882
"4706070","Longlaketon No. 219, RM",1350302
"4706071","McKillop No. 220, RM",1350722
"4706072","Saskatchewan Beach, RV",1351142
"4706073","Bulyea, VL",1351562
"4706074","Strasbourg, T",1351982
"4706075","Kannata Valley, RV",1352402
"4706077","Silton, VL",1352822
"4706078","Craven, VL",1353242
"4706079","Earl Grey, VL",1353662
"4706080","Glen Harbour, RV",1354082
"4706081","North Grove, RV",1354502
"4706091","Cupar No. 218, RM",1354922
"4706092","Southey, T",1355342
"4706093","Markinch, VL",1355762
"4706094","Cupar, T",1356182
"4706096","Lipton No. 217, RM",1356602
"4706097","Dysart, VL",1357022
"4706098","Lipton, VL",1357442
"4706099","Tullymet No. 216, RM",1357862
"4706809","Piapot 75, IRI",1358282
"4706810","Assiniboine 76, IRI",1358702
"4706811","Standing Buffalo 78, IRI",1359122
"4706812","Pasqua 79, IRI",1359542
"4706813","Muscowpetung 80, IRI",1359962
"4706814","Little Black Bear 84, IRI",1360382
"4706815","Okanese 82, IRI",1360802
"4706816","Peepeekisis 81, IRI",1361222
"4706818","Star Blanket 83, IRI",1361642
"4706820","Wa-Pii Moos-Toosis (White Calf) 83A, IRI",1362062
"4707","Division No. 7",1362482
"4707001","Baildon No. 131, RM",1362902
"4707004","Hillsborough No. 132, RM",1363322
"4707006","Rodgers No. 133, RM",1363742
"4707011","Shamrock No. 134, RM",1364162
"4707014","Lawtonia No. 135, RM",1364582
"4707016","Hodgeville, VL",1365002
"4707018","Coulee No. 136, RM",1365422
"4707020","Beaver Flat, RV",1365842
"4707021","Excelsior No. 166, RM",1366262
"4707022","Waldeck, VL",1366682
"4707023","Rush Lake, VL",1367102
"4707024","Morse No. 165, RM",1367522
"4707026","Herbert, T",1367942
"4707027","Morse, T",1368362
"4707029","Chaplin No. 164, RM",1368782
"4707031","Chaplin, VL",1369202
"4707032","Wheatlands No. 163, RM",1369622
"4707034","Mortlach, VL",1370042
"4707036","Caron No. 162, RM",1370462
"4707037","Caronport, VL",1370882
"4707038","Moose Jaw No. 161, RM",1371302
"4707039","Moose Jaw, CY",1371722
"4707042","Marquis No. 191, RM",1372142
"4707043","Tuxford, VL",1372562
"4707044","Marquis, VL",1372982
"4707045","Sun Valley, RV",1373402
"4707047","Eyebrow No. 193, RM",1373822
"4707048","Brownlee, VL",1374242
"4707049","Eyebrow, VL",1374662
"4707051","South Lake, RV",1375082
"4707053","Enfield No. 194, RM",1375502
"4707054","Central Butte, T",1375922
"4707058","Canaan No. 225, RM",1376342
"4707059","Lucky Lake, VL",1376762
"4707062","Beechy, VL",1377182
"4707063","Victory No. 226, RM",1377602
"4707066","King George No. 256, RM",1378022
"4707067","Coteau No. 255, RM",1378442
"4707071","Maple Bush No. 224, RM",1378862
"4707072","Riverhurst, VL",1379282
"4707076","Huron No. 223, RM",1379702
"4707077","Tugaske, VL",1380122
"4707091","Craik No. 222, RM",1380542
"4707092","Craik, T",1380962
"4708","Division No. 8",1381382
"4708001","Swift Current No. 137, RM",1381802
"4708004","Swift Current, CY",1382222
"4708006","Webb No. 138, RM",1382642
"4708008","Webb, VL",1383062
"4708009","Gull Lake No. 139, RM",1383482
"4708011","Gull Lake, T",1383902
"4708012","Tompkins, VL",1384322
"4708016","Big Stick No. 141, RM",1384742
"4708021","Enterprise No. 142, RM",1385162
"4708022","Richmound, VL",1385582
"4708024","Fox Valley No. 171, RM",1386002
"4708026","Fox Valley, VL",1386422
"4708028","Pittville No. 169, RM",1386842
"4708029","Hazlet, VL",1387262
"4708031","Riverside No. 168, RM",1387682
"4708032","Cabri, T",1388102
"4708034","Pennant, VL",1388522
"4708038","Saskatchewan Landing No. 167, RM",1388942
"4708039","Stewart Valley, VL",1389362
"4708042","Lacadena No. 228, RM",1389782
"4708044","Kyle, T",1390202
"4708046","Miry Creek No. 229, RM",1390622
"4708048","Abbey, VL",1391042
"4708053","Clinworth No. 230, RM",1391462
"4708054","Sceptre, VL",1391882
"4708056","Happyland No. 231, RM",1392302
"4708057","Prelate, VL",1392722
"4708058","Leader, T",1393142
"4708061","Deer Forks No. 232, RM",1393562
"4708062","Burstall, T",1393982
"4708065","Chesterfield No. 261, RM",1394402
"4708068","Eatonia, T",1394822
"4708071","Newcombe No. 260, RM",1395242
"4708074","Snipe Lake No. 259, RM",1395662
"4708076","Eston, T",1396082
"4708092","Monet No. 257, RM",1396502
"4708094","Elrose, T",1396922
"4709","Division No. 9",1397342
"4709001","Calder No. 241, RM",1397762
"4709002","Calder, VL",1398182
"4709006","Wallace No. 243, RM",1398602
"4709009","Rhein, VL",1399022
"4709011","Orkney No. 244, RM",1399442
"4709012","Yorkton, CY",1399862
"4709014","Ebenezer, VL",1400282
"4709016","Springside, T",1400702
"4709019","Garry No. 245, RM",1401122
"4709023","Insinger No. 275, RM",1401542
"4709024","Sheho, VL",1401962
"4709028","Theodore, VL",1402382
"4709029","Good Lake No. 274, RM",1402802
"4709032","Canora, T",1403222
"4709033","Sliding Hills No. 273, RM",1403642
"4709037","Cote No. 271, RM",1404062
"4709038","Togo, VL",1404482
"4709039","Kamsack, T",1404902
"4709042","St. Philips No. 301, RM",1405322
"4709044","Pelly, VL",1405742
"4709046","Keys No. 303, RM",1406162
"4709049","Buchanan No. 304, RM",1406582
"4709053","Buchanan, VL",1407002
"4709054","Invermay No. 305, RM",1407422
"4709056","Rama, VL",1407842
"4709058","Invermay, VL",1408262
"4709060","Hazel Dell No. 335, RM",1408682
"4709061","Lintlaw, VL",1409102
"4709062","Preeceville No. 334, RM",1409522
"4709064","Preeceville, T",1409942
"4709065","Endeavour, VL",1410362
"4709066","Sturgis, T",1410782
"4709067","Clayton No. 333, RM",1411202
"4709069","Stenen, VL",1411622
"4709071","Hyas, VL",1412042
"4709072","Norquay, T",1412462
"4709075","Livingston No. 331, RM",1412882
"4709819","Cote 64, IRI",1413302
"4709820","Keeseekoose 66, IRI",1413722
"4709821","The Key 65, IRI",1414142
"4710","Division No. 10",1414562
"4710003","Ituna Bon Accord No. 246, RM",1414982
"4710004","Ituna, T",1415402
"4710008","Kellross No. 247, RM",1415822
"4710009","Kelliher, VL",1416242
"4710012","Lestock, VL",1416662
"4710014","Touchwood No. 248, RM",1417082
"4710022","Semans, VL",1417502
"4710024","Mount Hope No. 279, RM",1417922
"4710027","Raymore, T",1418342
"4710028","Quinton, VL",1418762
"4710029","Punnichy, VL",1419182
"4710031","Emerald No. 277, RM",1419602
"4710036","Foam Lake No. 276, RM",1420022
"4710038","Foam Lake, T",1420442
"4710041","Elfros No. 307, RM",1420862
"4710043","Elfros, VL",1421282
"4710046","Big Quill No. 308, RM",1421702
"4710047","Wynyard, T",1422122
"4710052","Prairie Rose No. 309, RM",1422542
"4710054","Jansen, VL",1422962
"4710056","Leroy No. 339, RM",1423382
"4710058","Leroy, T",1423802
"4710061","Lakeside No. 338, RM",1424222
"4710062","Watson, T",1424642
"4710064","Quill Lake, VL",1425062
"4710066","Lakeview No. 337, RM",1425482
"4710068","Wadena, T",1425902
"4710071","Sasman No. 336, RM",1426322
"4710072","Margo, VL",1426742
"4710822","Muskowekwan 85, IRI",1427162
"4710823","Gordon 86, IRI",1427582
"4710824","Day Star 87, IRI",1428002
"4710825","Poorman 88, IRI",1428422
"4710826","Fishing Lake 89, IRI",1428842
"4711","Division No. 11",1429262
"4711002","Duval, VL",1429682
"4711003","Last Mountain Valley No. 250, RM",1430102
"4711004","Govan, T",1430522
"4711006","Big Arm No. 251, RM",1430942
"4711008","Imperial, T",1431362
"4711009","Liberty, VL",1431782
"4711011","Arm River No. 252, RM",1432202
"4711014","Davidson, T",1432622
"4711016","Willner No. 253, RM",1433042
"4711018","Loreburn No. 254, RM",1433462
"4711019","Elbow, VL",1433882
"4711021","Loreburn, VL",1434302
"4711024","Hawarden, VL",1434722
"4711026","Rudy No. 284, RM",1435142
"4711027","Outlook, T",1435562
"4711028","Broderick, VL",1435982
"4711029","Glenside, VL",1436402
"4711031","Rosedale No. 283, RM",1436822
"4711032","Hanley, T",1437242
"4711034","McCraney No. 282, RM",1437662
"4711036","Kenaston, VL",1438082
"4711038","Bladworth, VL",1438502
"4711039","Wood Creek No. 281, RM",1438922
"4711041","Simpson, VL",1439342
"4711042","Wreford No. 280, RM",1439762
"4711044","Nokomis, T",1440182
"4711046","Usborne No. 310, RM",1440602
"4711048","Drake, VL",1441022
"4711049","Lanigan, T",1441442
"4711052","Morris No. 312, RM",1441862
"4711053","Watrous, T",1442282
"4711054","Manitou Beach, RV",1442702
"4711056","Young, VL",1443122
"4711059","Lost River No. 313, RM",1443542
"4711060","Thode, RV",1443962
"4711061","Dundurn No. 314, RM",1444382
"4711063","Dundurn, T",1444802
"4711064","Shields, RV",1445222
"4711065","Corman Park No. 344, RM",1445642
"4711066","Saskatoon, CY",1446062
"4711067","Langham, T",1446482
"4711068","Warman, CY",1446902
"4711069","Blucher No. 343, RM",1447322
"4711070","Martensville, CY",1447742
"4711071","Bradwell, VL",1448162
"4711072","Allan, T",1448582
"4711073","Dalmeny, T",1449002
"4711075","Osler, T",1449422
"4711076","Colonsay No. 342, RM",1449842
"4711077","Clavet, VL",1450262
"4711078","Meacham, VL",1450682
"4711079","Colonsay, T",1451102
"4711091","Viscount No. 341, RM",1451522
"4711092","Viscount, VL",1451942
"4711094","Plunkett, VL",1452362
"4711096","Wolverine No. 340, RM",1452782
"4711828","Whitecap, IRI",1453202
"4712","Division No. 12",1453622
"4712001","Pleasant Valley No. 288, RM",1454042
"4712004","St. Andrews No. 287, RM",1454462
"4712006","Rosetown, T",1454882
"4712008","Zealandia, T",1455302
"4712011","Milden No. 286, RM",1455722
"4712012","Milden, VL",1456142
"4712014","Wiseton, VL",1456562
"4712016","Dinsmore, VL",1456982
"4712019","Macrorie, VL",1457402
"4712020","Fertile Valley No. 285, RM",1457822
"4712022","Conquest, VL",1458242
"4712026","Montrose No. 315, RM",1458662
"4712029","Harris No. 316, RM",1459082
"4712032","Harris, VL",1459502
"4712034","Marriott No. 317, RM",1459922
"4712038","Mountain View No. 318, RM",1460342
"4712042","Biggar No. 347, RM",1460762
"4712046","Biggar, T",1461182
"4712050","Perdue No. 346, RM",1461602
"4712051","Perdue, VL",1462022
"4712052","Kinley, VL",1462442
"4712054","Vanscoy No. 345, RM",1462862
"4712056","Delisle, T",1463282
"4712058","Vanscoy, VL",1463702
"4712059","Asquith, T",1464122
"4712064","Eagle Creek No. 376, RM",1464542
"4712069","Glenside No. 377, RM",1464962
"4712072","Rosemount No. 378, RM",1465382
"4712078","Battle River No. 438, RM",1465802
"4712079","Battleford, T",1466222
"4712829","Red Pheasant 108, IRI",1466642
"4712830","Mosquito 109, IRI",1467062
"4712832","Grizzly Bear's Head 110 and Lean Man 111, IRI",1467482
"4712833","Sweet Grass 113, IRI",1467902
"4713","Division No. 13",1468322
"4713002","Brock, VL",1468742
"4713006","Kindersley No. 290, RM",1469162
"4713008","Kindersley, T",1469582
"4713009","Flaxcombe, VL",1470002
"4713011","Milton No. 292, RM",1470422
"4713014","Marengo, VL",1470842
"4713016","Antelope Park No. 322, RM",1471262
"4713019","Prairiedale No. 321, RM",1471682
"4713024","Oakdale No. 320, RM",1472102
"4713026","Coleville, VL",1472522
"4713028","Winslow No. 319, RM",1472942
"4713029","Dodsland, VL",1473362
"4713031","Plenty, VL",1473782
"4713032","Grandview No. 349, RM",1474202
"4713038","Mariposa No. 350, RM",1474622
"4713039","Tramping Lake, VL",1475042
"4713041","Progress No. 351, RM",1475462
"4713042","Kerrobert, T",1475882
"4713044","Luseland, T",1476302
"4713046","Heart's Hill No. 352, RM",1476722
"4713049","Eye Hill No. 382, RM",1477142
"4713051","Macklin, T",1477562
"4713054","Denzil, VL",1477982
"4713056","Grass Lake No. 381, RM",1478402
"4713059","Tramping Lake No. 380, RM",1478822
"4713062","Scott, T",1479242
"4713064","Reford No. 379, RM",1479662
"4713067","Landis, VL",1480082
"4713068","Buffalo No. 409, RM",1480502
"4713069","Wilkie, T",1480922
"4713072","Round Valley No. 410, RM",1481342
"4713074","Unity, T",1481762
"4713076","Senlac No. 411, RM",1482182
"4713079","Manitou Lake No. 442, RM",1482602
"4713091","Marsden, VL",1483022
"4713092","Hillsdale No. 440, RM",1483442
"4713094","Neilburg, VL",1483862
"4713096","Cut Knife No. 439, RM",1484282
"4713098","Cut Knife, T",1484702
"4713835","Poundmaker 114, IRI",1485122
"4713836","Little Pine 116, IRI",1485542
"4714","Division No. 14",1485962
"4714001","Hudson Bay No. 394, RM",1486382
"4714004","Hudson Bay, T",1486802
"4714006","Porcupine No. 395, RM",1487222
"4714007","Porcupine Plain, T",1487642
"4714009","Weekes, VL",1488062
"4714021","Kelvington No. 366, RM",1488482
"4714022","Kelvington, T",1488902
"4714023","Ponass Lake No. 367, RM",1489322
"4714024","Rose Valley, T",1489742
"4714025","Fosston, VL",1490162
"4714026","Spalding No. 368, RM",1490582
"4714028","Spalding, VL",1491002
"4714030","Pleasantdale, VL",1491422
"4714032","Naicam, T",1491842
"4714034","Barrier Valley No. 397, RM",1492262
"4714035","Pleasantdale No. 398, RM",1492682
"4714036","Archerwill, VL",1493102
"4714038","Bjorkdale No. 426, RM",1493522
"4714039","Mistatim, VL",1493942
"4714041","Bjorkdale, VL",1494362
"4714043","Tisdale No. 427, RM",1494782
"4714044","Tisdale, T",1495202
"4714047","Star City No. 428, RM",1495622
"4714049","Star City, T",1496042
"4714051","Melfort, CY",1496462
"4714053","Willow Creek No. 458, RM",1496882
"4714056","Connaught No. 457, RM",1497302
"4714059","Arborfield No. 456, RM",1497722
"4714061","Zenon Park, VL",1498142
"4714062","Arborfield, T",1498562
"4714067","Moose Range No. 486, RM",1498982
"4714068","Tobin Lake, RV",1499402
"4714069","Carrot River, T",1499822
"4714072","Nipawin No. 487, RM",1500242
"4714073","Aylsham, VL",1500662
"4714074","Codette, VL",1501082
"4714076","Nipawin, T",1501502
"4714077","Torch River No. 488, RM",1501922
"4714079","White Fox, VL",1502342
"4714091","Love, VL",1502762
"4714092","Choiceland, T",1503182
"4714093","Smeaton, VL",1503602
"4714839","Shoal Lake 28A, IRI",1504022
"4714840","Red Earth 29, IRI",1504442
"4714841","Yellowquill 90, IRI",1504862
"4714842","Kinistin 91, IRI",1505282
"4714843","Yellow Quill 90-9, IRI",1505702
"4714845","Carrot River 29A, IRI",1506122
"4715","Division No. 15",1506542
"4715001","St. Peter No. 369, RM",1506962
"4715002","Englefeld, VL",1507382
"4715003","St. Gregor, VL",1507802
"4715004","Muenster, VL",1508222
"4715005","Annaheim, VL",1508642
"4715006","Lake Lenore, VL",1509062
"4715007","Humboldt No. 370, RM",1509482
"4715008","Humboldt, CY",1509902
"4715011","Bayne No. 371, RM",1510322
"4715012","Bruno, T",1510742
"4715014","Grant No. 372, RM",1511162
"4715016","Prud'Homme, VL",1511582
"4715017","Vonda, T",1512002
"4715018","Aberdeen No. 373, RM",1512422
"4715019","Aberdeen, T",1512842
"4715026","Laird No. 404, RM",1513262
"4715027","Hepburn, T",1513682
"4715028","Waldheim, T",1514102
"4715029","Laird, VL",1514522
"4715031","Rosthern No. 403, RM",1514942
"4715032","Rosthern, T",1515362
"4715034","Hague, T",1515782
"4715036","Fish Creek No. 402, RM",1516202
"4715038","Alvena, VL",1516622
"4715039","Hoodoo No. 401, RM",1517042
"4715041","Cudworth, T",1517462
"4715042","Wakaw, T",1517882
"4715043","Wakaw Lake, RV",1518302
"4715044","Three Lakes No. 400, RM",1518722
"4715045","Pilger, VL",1519142
"4715046","St. Benedict, VL",1519562
"4715047","Middle Lake, VL",1519982
"4715048","Lake Lenore No. 399, RM",1520402
"4715049","St. Brieux, T",1520822
"4715051","Flett's Springs No. 429, RM",1521242
"4715052","Beatty, VL",1521662
"4715054","Invergordon No. 430, RM",1522082
"4715057","St. Louis No. 431, RM",1522502
"4715059","St. Louis, VL",1522922
"4715061","Duck Lake No. 463, RM",1523342
"4715062","Duck Lake, T",1523762
"4715064","Prince Albert No. 461, RM",1524182
"4715066","Prince Albert, CY",1524602
"4715067","Birch Hills No. 460, RM",1525022
"4715068","Birch Hills, T",1525442
"4715070","Candle Lake, RV",1525862
"4715071","Kinistino No. 459, RM",1526282
"4715072","Weldon, VL",1526702
"4715074","Kinistino, T",1527122
"4715075","Lakeland No. 521, RM",1527542
"4715076","Christopher Lake, VL",1527962
"4715079","Garden River No. 490, RM",1528382
"4715085","Albertville, VL",1528802
"4715092","Meath Park, VL",1529222
"4715094","Buckland No. 491, RM",1529642
"4715098","Paddockwood, VL",1530062
"4715099","Paddockwood No. 520, RM",1530482
"4715844","One Arrow 95, IRI",1530902
"4715845","Beardy's 97 and Okemasis 96, IRI",1531322
"4715847","Muskoday First Nation, IRI",1531742
"4715848","Wahpaton 94A, IRI",1532162
"4715849","James Smith 100, IRI",1532582
"4715850","Cumberland 100A, IRI",1533002
"4715851","Little Red River 106C, IRI",1533422
"4715853","Montreal Lake 106B, IRI",1533842
"4716","Division No. 16",1534262
"4716002","Denholm, VL",1534682
"4716004","Maymont, VL",1535102
"4716005","Mayfield No. 406, RM",1535522
"4716008","Great Bend No. 405, RM",1535942
"4716009","Radisson, T",1536362
"4716011","Borden, VL",1536782
"4716013","Blaine Lake No. 434, RM",1537202
"4716014","Marcelin, VL",1537622
"4716016","Blaine Lake, T",1538042
